,nodes,int_names
1452,C0008196,1452
1453,C0008203,1453
1454,C0008209,1454
1455,C0008238,1455
1456,C0008240,1456
1457,C0008260,1457
1458,C0008266,1458
1459,C0008269,1459
1460,C0008272,1460
1461,C0008281,1461
1462,C0008286,1462
1463,C0008293,1463
1464,C0008294,1464
1465,C0008300,1465
1466,C0008301,1466
1467,C0008307,1467
1468,C0008310,1468
1469,C0008311,1469
1470,C0008312,1470
1471,C0008313,1471
1472,C0008318,1472
1473,C0008320,1473
1474,C0008325,1474
1475,C0008328,1475
1476,C0008340,1476
1477,C0008342,1477
1478,C0008343,1478
1479,C0008350,1479
1480,C0008354,1480
1481,C0008356,1481
1482,C0008357,1482
1483,C0008359,1483
1484,C0008370,1484
1485,C0008372,1485
1486,C0008373,1486
1487,C0008377,1487
1488,C0008380,1488
1489,C0008385,1489
1490,C0008387,1490
1491,C0008405,1491
1492,C0008407,1492
1493,C0008409,1493
1494,C0008412,1494
1495,C0008425,1495
1496,C0008429,1496
1497,C0008441,1497
1498,C0008454,1498
1499,C0008455,1499
1500,C0008466,1500
1501,C0008479,1501
1502,C0008489,1502
1503,C0008495,1503
1504,C0008497,1504
1505,C0008503,1505
1506,C0008508,1506
1507,C0008513,1507
1508,C0008519,1508
1509,C0008520,1509
1510,C0008523,1510
1511,C0008524,1511
1512,C0008526,1512
1513,C0008533,1513
1514,C0008546,1514
1515,C0008550,1515
1516,C0008551,1516
1517,C0008552,1517
1518,C0008555,1518
1519,C0008556,1519
1520,C0008559,1520
1521,C0008562,1521
1522,C0008564,1522
1523,C0008565,1523
1524,C0008569,1524
1525,C0008574,1525
1526,C0008582,1526
1527,C0008586,1527
1528,C0008594,1528
1529,C0008625,1529
1530,C0008628,1530
1531,C0008630,1531
1532,C0008633,1532
1533,C0008643,1533
1534,C0008651,1534
1535,C0008653,1535
1536,C0008654,1536
1537,C0008655,1537
1538,C0008657,1538
1539,C0008660,1539
1540,C0008661,1540
1541,C0008662,1541
1542,C0008664,1542
1543,C0008666,1543
1544,C0008668,1544
1545,C0008669,1545
1546,C0008670,1546
1547,C0008671,1547
1548,C0008672,1548
1549,C0008677,1549
1550,C0008679,1550
1551,C0008707,1551
1552,C0008715,1552
1553,C0008732,1553
1554,C0008733,1554
1555,C0008742,1555
1556,C0008767,1556
1557,C0008778,1557
1558,C0008779,1558
1559,C0008783,1559
1560,C0008788,1560
1561,C0008797,1561
1562,C0008802,1562
1563,C0008809,1563
1564,C0008810,1564
1565,C0008813,1565
1566,C0008819,1566
1567,C0008838,1567
1568,C0008844,1568
1569,C0008845,1569
1570,C0008857,1570
1571,C0008858,1571
1572,C0008864,1572
1573,C0008886,1573
1574,C0008887,1574
1575,C0008894,1575
1576,C0008897,1576
1577,C0008902,1577
1578,C0008904,1578
1579,C0008905,1579
1580,C0008910,1580
1581,C0008913,1581
1582,C0008919,1582
1583,C0008925,1583
1584,C0008935,1584
1585,C0008942,1585
1586,C0008943,1586
1587,C0008946,1587
1588,C0008947,1588
1589,C0008952,1589
1590,C0008955,1590
1591,C0008961,1591
1592,C0008964,1592
1593,C0008971,1593
1594,C0008972,1594
1595,C0008976,1595
1596,C0008992,1596
1597,C0009008,1597
1598,C0009011,1598
1599,C0009013,1599
1600,C0009014,1600
1601,C0009015,1601
1602,C0009024,1602
1603,C0009054,1603
1604,C0009055,1604
1605,C0009062,1605
1606,C0009063,1606
1607,C0009064,1607
1608,C0009068,1608
1609,C0009069,1609
1610,C0009072,1610
1611,C0009074,1611
1612,C0009077,1612
1613,C0009079,1613
1614,C0009081,1614
1615,C0009085,1615
1616,C0009088,1616
1617,C0009093,1617
1618,C0009117,1618
1619,C0009118,1619
1620,C0009131,1620
1621,C0009140,1621
1622,C0009144,1622
1623,C0009148,1623
1624,C0009170,1624
1625,C0009182,1625
1626,C0009183,1626
1627,C0009186,1627
1628,C0009187,1628
1629,C0009193,1629
1630,C0009195,1630
1631,C0009199,1631
1632,C0009214,1632
1633,C0009219,1633
1634,C0009221,1634
1635,C0009226,1635
1636,C0009235,1636
1637,C0009237,1637
1638,C0009239,1638
1639,C0009240,1639
1640,C0009241,1640
1641,C0009244,1641
1642,C0009247,1642
1643,C0009253,1643
1644,C0009262,1644
1645,C0009264,1645
1646,C0009267,1646
1647,C0009274,1647
1648,C0009276,1648
1649,C0009311,1649
1650,C0009316,1650
1651,C0009317,1651
1652,C0009319,1652
1653,C0009324,1653
1654,C0009325,1654
1655,C0009326,1655
1656,C0009331,1656
1657,C0009332,1657
1658,C0009333,1658
1659,C0009348,1659
1660,C0009351,1660
1661,C0009355,1661
1662,C0009356,1662
1663,C0009359,1663
1664,C0009361,1664
1665,C0009368,1665
1666,C0009373,1666
1667,C0009375,1667
1668,C0009376,1668
1669,C0009377,1669
1670,C0009378,1670
1671,C0009385,1671
1672,C0009392,1672
1673,C0009398,1673
1674,C0009401,1674
1675,C0009402,1675
1676,C0009404,1676
1677,C0009407,1677
1678,C0009410,1678
1679,C0009413,1679
1680,C0009416,1680
1681,C0009417,1681
1682,C0009418,1682
1683,C0009421,1683
1684,C0009426,1684
1685,C0009429,1685
1686,C0009431,1686
1687,C0009438,1687
1688,C0009443,1688
1689,C0009447,1689
1690,C0009448,1690
1691,C0009449,1691
1692,C0009450,1692
1693,C0009451,1693
1694,C0009452,1694
1695,C0009460,1695
1696,C0009462,1696
1697,C0009467,1697
1698,C0009469,1698
1699,C0009470,1699
1700,C0009473,1700
1701,C0009478,1701
1702,C0009482,1702
1703,C0009484,1703
1704,C0009487,1704
1705,C0009488,1705
1706,C0009492,1706
1707,C0009498,1707
1708,C0009499,1708
1709,C0009502,1709
1710,C0009506,1710
1711,C0009516,1711
1712,C0009519,1712
1713,C0009521,1713
1714,C0009528,1714
1715,C0009541,1715
1716,C0009545,1716
1717,C0009552,1717
1718,C0009555,1718
1719,C0009556,1719
1720,C0009558,1720
1721,C0009566,1721
1722,C0009586,1722
1723,C0009595,1723
1724,C0009609,1724
1725,C0009622,1725
1726,C0009630,1726
1727,C0009636,1727
1728,C0009637,1728
1729,C0009649,1729
1730,C0009653,1730
1731,C0009663,1731
1732,C0009667,1732
1733,C0009669,1733
1734,C0009671,1734
1735,C0009676,1735
1736,C0009742,1736
1737,C0009743,1737
1738,C0009753,1738
1739,C0009757,1739
1740,C0009758,1740
1741,C0009760,1741
1742,C0009763,1742
1743,C0009765,1743
1744,C0009766,1744
1745,C0009768,1745
1746,C0009774,1746
1747,C0009777,1747
1748,C0009780,1748
1749,C0009782,1749
1750,C0009790,1750
1751,C0009792,1751
1752,C0009802,1752
1753,C0009806,1753
1754,C0009807,1754
1755,C0009811,1755
1756,C0009812,1756
1757,C0009813,1757
1758,C0009814,1758
1759,C0009817,1759
1760,C0009818,1760
1761,C0009836,1761
1762,C0009847,1762
1763,C0009853,1763
1764,C0009861,1764
1765,C0009871,1765
1766,C0009905,1766
1767,C0009906,1767
1768,C0009907,1768
1769,C0009917,1769
1770,C0009924,1770
1771,C0009928,1771
1772,C0009932,1772
1773,C0009933,1773
1774,C0009938,1774
1775,C0009940,1775
1776,C0009946,1776
1777,C0009952,1777
1778,C0009967,1778
1779,C0009968,1779
1780,C0010009,1780
1781,C0010028,1781
1782,C0010029,1782
1783,C0010031,1783
1784,C0010034,1784
1785,C0010038,1785
1786,C0010042,1786
1787,C0010043,1787
1788,C0010051,1788
1789,C0010054,1789
1790,C0010055,1790
1791,C0010066,1791
1792,C0010068,1792
1793,C0010072,1793
1794,C0010073,1794
1795,C0010075,1795
1796,C0010076,1796
1797,C0010082,1797
1798,C0010090,1798
1799,C0010093,1799
1800,C0010096,1800
1801,C0010101,1801
1802,C0010106,1802
1803,C0010124,1803
1804,C0010132,1804
1805,C0010137,1805
1806,C0010150,1806
1807,C0010152,1807
1808,C0010164,1808
1809,C0010166,1809
1810,C0010171,1810
1811,C0010181,1811
1812,C0010186,1812
1813,C0010192,1813
1814,C0010194,1814
1815,C0010196,1815
1816,C0010200,1816
1817,C0010201,1817
1818,C0010206,1818
1819,C0010207,1819
1820,C0010210,1820
1821,C0010214,1821
1822,C0010222,1822
1823,C0010232,1823
1824,C0010233,1824
1825,C0010239,1825
1826,C0010240,1826
1827,C0010243,1827
1828,C0010246,1828
1829,C0010260,1829
1830,C0010266,1830
1831,C0010268,1831
1832,C0010271,1832
1833,C0010273,1833
1834,C0010276,1834
1835,C0010278,1835
1836,C0010280,1836
1837,C0010286,1837
1838,C0010287,1838
1839,C0010288,1839
1840,C0010289,1840
1841,C0010290,1841
1842,C0010291,1842
1843,C0010294,1843
1844,C0010297,1844
1845,C0010298,1845
1846,C0010308,1846
1847,C0010316,1847
1848,C0010331,1848
1849,C0010332,1849
1850,C0010337,1850
1851,C0010340,1851
1852,C0010341,1852
1853,C0010345,1853
1854,C0010346,1854
1855,C0010352,1855
1856,C0010355,1856
1857,C0010356,1857
1858,C0010357,1858
1859,C0010362,1859
1860,C0010366,1860
1861,C0010367,1861
1862,C0010377,1862
1863,C0010380,1863
1864,C0010383,1864
1865,C0010384,1865
1866,C0010395,1866
1867,C0010399,1867
1868,C0010404,1868
1869,C0010405,1869
1870,C0010408,1870
1871,C0010414,1871
1872,C0010415,1872
1873,C0010416,1873
1874,C0010417,1874
1875,C0010418,1875
1876,C0010422,1876
1877,C0010424,1877
1878,C0010454,1878
1879,C0010460,1879
1880,C0010461,1880
1881,C0010467,1881
1882,C0010468,1882
1883,C0010472,1883
1884,C0010481,1884
1885,C0010495,1885
1886,C0010505,1886
1887,C0010507,1887
1888,C0010520,1888
1889,C0010531,1889
1890,C0010536,1890
1891,C0010546,1891
1892,C0010558,1892
1893,C0010566,1893
1894,C0010572,1894
1895,C0010583,1895
1896,C0010590,1896
1897,C0010592,1897
1898,C0010606,1898
1899,C0010613,1899
1900,C0010631,1900
1901,C0010633,1901
1902,C0010635,1902
1903,C0010640,1903
1904,C0010641,1904
1905,C0010646,1905
1906,C0010648,1906
1907,C0010651,1907
1908,C0010654,1908
1909,C0010656,1909
1910,C0010658,1910
1911,C0010661,1911
1912,C0010668,1912
1913,C0010674,1913
1914,C0010678,1914
1915,C0010679,1915
1916,C0010682,1916
1917,C0010691,1917
1918,C0010692,1918
1919,C0010695,1919
1920,C0010702,1920
1921,C0010705,1921
1922,C0010709,1922
1923,C0010711,1923
1924,C0010715,1924
1925,C0010723,1925
1926,C0010734,1926
1927,C0010737,1927
1928,C0010738,1928
1929,C0010744,1929
1930,C0010749,1930
1931,C0010755,1931
1932,C0010760,1932
1933,C0010762,1933
1934,C0010763,1934
1935,C0010798,1935
1936,C0010802,1936
1937,C0010803,1937
1938,C0010805,1938
1939,C0010806,1939
1940,C0010808,1940
1941,C0010813,1941
1942,C0010818,1942
1943,C0010819,1943
1944,C0010821,1944
1945,C0010823,1945
1946,C0010825,1946
1947,C0010827,1947
1948,C0010828,1948
1949,C0010833,1949
1950,C0010834,1950
1951,C0010836,1951
1952,C0010837,1952
1953,C0010840,1953
1954,C0010843,1954
1955,C0010851,1955
1956,C0010852,1956
1957,C0010853,1957
1958,C0010858,1958
1959,C0010868,1959
1960,C0010931,1960
1961,C0010934,1961
1962,C0010947,1962
1963,C0010957,1963
1964,C0010962,1964
1965,C0010963,1965
1966,C0010964,1966
1967,C0010976,1967
1968,C0010980,1968
1969,C0010992,1969
1970,C0010995,1970
1971,C0011000,1971
1972,C0011011,1972
1973,C0011051,1973
1974,C0011052,1974
1975,C0011053,1975
1976,C0011057,1976
1977,C0011061,1977
1978,C0011065,1978
1979,C0011071,1979
1980,C0011079,1980
1981,C0011106,1981
1982,C0011107,1982
1983,C0011108,1983
1984,C0011109,1984
1985,C0011119,1985
1986,C0011121,1986
1987,C0011122,1987
1988,C0011124,1988
1989,C0011127,1989
1990,C0011135,1990
1991,C0011139,1991
1992,C0011142,1992
1993,C0011145,1993
1994,C0011156,1994
1995,C0011164,1995
1996,C0011167,1996
1997,C0011168,1997
1998,C0011175,1998
1999,C0011185,1999
2000,C0011190,2000
2001,C0011195,2001
2002,C0011206,2002
2003,C0011209,2003
2004,C0011211,2004
2005,C0011212,2005
2006,C0011216,2006
2007,C0011220,2007
2008,C0011253,2008
2009,C0011269,2009
2010,C0011298,2010
2011,C0011302,2011
2012,C0011303,2012
2013,C0011304,2013
2014,C0011305,2014
2015,C0011306,2015
2016,C0011307,2016
2017,C0011311,2017
2018,C0011313,2018
2019,C0011315,2019
2020,C0011327,2020
2021,C0011328,2021
2022,C0011331,2022
2023,C0011334,2023
2024,C0011343,2024
2025,C0011344,2025
2026,C0011357,2026
2027,C0011365,2027
2028,C0011369,2028
2029,C0011373,2029
2030,C0011381,2030
2031,C0011382,2031
2032,C0011389,2032
2033,C0011399,2033
2034,C0011405,2034
2035,C0011420,2035
2036,C0011429,2036
2037,C0011438,2037
2038,C0011441,2038
2039,C0011443,2039
2040,C0011461,2040
2041,C0011479,2041
2042,C0011501,2042
2043,C0011503,2043
2044,C0011519,2044
2045,C0011535,2045
2046,C0011546,2046
2047,C0011548,2047
2048,C0011551,2048
2049,C0011560,2049
2050,C0011570,2050
2051,C0011581,2051
2052,C0011593,2052
2053,C0011603,2053
2054,C0011609,2054
2055,C0011615,2055
2056,C0011616,2056
2057,C0011624,2057
2058,C0011630,2058
2059,C0011633,2059
2060,C0011636,2060
2061,C0011644,2061
2062,C0011646,2062
2063,C0011649,2063
2064,C0011666,2064
2065,C0011682,2065
2066,C0011685,2066
2067,C0011696,2067
2068,C0011701,2068
2069,C0011702,2069
2070,C0011703,2070
2071,C0011740,2071
2072,C0011744,2072
2073,C0011745,2073
2074,C0011777,2074
2075,C0011786,2075
2076,C0011813,2076
2077,C0011816,2077
2078,C0011847,2078
2079,C0011848,2079
2080,C0011849,2080
2081,C0011854,2081
2082,C0011860,2082
2083,C0011878,2083
2084,C0011880,2084
2085,C0011881,2085
2086,C0011882,2086
2087,C0011884,2087
2088,C0011892,2088
2089,C0011900,2089
2090,C0011905,2090
2091,C0011906,2091
2092,C0011911,2092
2093,C0011918,2093
2094,C0011923,2094
2095,C0011929,2095
2096,C0011930,2096
2097,C0011946,2097
2098,C0011947,2098
2099,C0011980,2099
2100,C0011981,2100
2101,C0011985,2101
2102,C0011991,2102
2103,C0011992,2103
2104,C0012002,2104
2105,C0012010,2105
2106,C0012020,2106
2107,C0012022,2107
2108,C0012052,2108
2109,C0012054,2109
2110,C0012091,2110
2111,C0012133,2111
2112,C0012141,2112
2113,C0012144,2113
2114,C0012151,2114
2115,C0012155,2115
2116,C0012167,2116
2117,C0012169,2117
2118,C0012171,2118
2119,C0012173,2119
2120,C0012176,2120
2121,C0012177,2121
2122,C0012191,2122
2123,C0012197,2123
2124,C0012200,2124
2125,C0012203,2125
2126,C0012222,2126
2127,C0012236,2127
2128,C0012238,2128
2129,C0012240,2129
2130,C0012242,2130
2131,C0012251,2131
2132,C0012257,2132
2133,C0012258,2133
2134,C0012265,2134
2135,C0012306,2135
2136,C0012315,2136
2137,C0012341,2137
2138,C0012358,2138
2139,C0012359,2139
2140,C0012384,2140
2141,C0012403,2141
2142,C0012411,2142
2143,C0012426,2143
2144,C0012431,2144
2145,C0012444,2145
2146,C0012459,2146
2147,C0012460,2147
2148,C0012470,2148
2149,C0012471,2149
2150,C0012472,2150
2151,C0012476,2151
2152,C0012498,2152
2153,C0012503,2153
2154,C0012512,2154
2155,C0012515,2155
2156,C0012522,2156
2157,C0012524,2157
2158,C0012544,2158
2159,C0012546,2159
2160,C0012550,2160
2161,C0012551,2161
2162,C0012569,2162
2163,C0012578,2163
2164,C0012582,2164
2165,C0012586,2165
2166,C0012591,2166
2167,C0012610,2167
2168,C0012611,2168
2169,C0012613,2169
2170,C0012617,2170
2171,C0012618,2171
2172,C0012621,2172
2173,C0012622,2173
2174,C0012624,2174
2175,C0012625,2175
2176,C0012630,2176
2177,C0012634,2177
2178,C0012644,2178
2179,C0012652,2179
2180,C0012656,2180
2181,C0012682,2181
2182,C0012683,2182
2183,C0012691,2183
2184,C0012694,2184
2185,C0012715,2185
2186,C0012727,2186
2187,C0012737,2187
2188,C0012739,2188
2189,C0012742,2189
2190,C0012751,2190
2191,C0012754,2191
2192,C0012755,2192
2193,C0012771,2193
2194,C0012772,2194
2195,C0012788,2195
2196,C0012789,2196
2197,C0012797,2197
2198,C0012798,2198
2199,C0012802,2199
2200,C0012804,2200
2201,C0012811,2201
2202,C0012813,2202
2203,C0012814,2203
2204,C0012817,2204
2205,C0012826,2205
2206,C0012833,2206
2207,C0012854,2207
2208,C0012860,2208
2209,C0012863,2209
2210,C0012872,2210
2211,C0012873,2211
2212,C0012883,2212
2213,C0012888,2213
2214,C0012889,2214
2215,C0012890,2215
2216,C0012892,2216
2217,C0012893,2217
2218,C0012899,2218
2219,C0012910,2219
2220,C0012917,2220
2221,C0012920,2221
2222,C0012922,2222
2223,C0012923,2223
2224,C0012924,2224
2225,C0012925,2225
2226,C0012929,2226
2227,C0012931,2227
2228,C0012933,2228
2229,C0012934,2229
2230,C0012935,2230
2231,C0012939,2231
2232,C0012940,2232
2233,C0012963,2233
2234,C0012968,2234
2235,C0012979,2235
2236,C0012984,2236
2237,C0012990,2237
2238,C0012991,2238
2239,C0013005,2239
2240,C0013012,2240
2241,C0013015,2241
2242,C0013018,2242
2243,C0013030,2243
2244,C0013036,2244
2245,C0013064,2245
2246,C0013072,2246
2247,C0013075,2247
2248,C0013080,2248
2249,C0013081,2249
2250,C0013084,2250
2251,C0013085,2251
2252,C0013089,2252
2253,C0013090,2253
2254,C0013103,2254
2255,C0013117,2255
2256,C0013119,2256
2257,C0013123,2257
2258,C0013124,2258
2259,C0013127,2259
2260,C0013132,2260
2261,C0013135,2261
2262,C0013136,2262
2263,C0013139,2263
2264,C0013140,2264
2265,C0013142,2265
2266,C0013144,2266
2267,C0013146,2267
2268,C0013156,2268
2269,C0013162,2269
2270,C0013164,2270
2271,C0013171,2271
2272,C0013175,2272
2273,C0013182,2273
2274,C0013185,2274
2275,C0013191,2275
2276,C0013194,2276
2277,C0013203,2277
2278,C0013216,2278
2279,C0013218,2279
2280,C0013221,2280
2281,C0013222,2281
2282,C0013227,2282
2283,C0013229,2283
2284,C0013230,2284
2285,C0013231,2285
2286,C0013238,2286
2287,C0013254,2287
2288,C0013264,2288
2289,C0013268,2289
2290,C0013274,2290
2291,C0013288,2291
2292,C0013292,2292
2293,C0013295,2293
2294,C0013298,2294
2295,C0013301,2295
2296,C0013302,2296
2297,C0013303,2297
2298,C0013313,2298
2299,C0013314,2299
2300,C0013330,2300
2301,C0013331,2301
2302,C0013336,2302
2303,C0013338,2303
2304,C0013343,2304
2305,C0013355,2305
2306,C0013362,2306
2307,C0013363,2307
2308,C0013364,2308
2309,C0013369,2309
2310,C0013371,2310
2311,C0013378,2311
2312,C0013384,2312
2313,C0013390,2313
2314,C0013395,2314
2315,C0013404,2315
2316,C0013421,2316
2317,C0013443,2317
2318,C0013444,2318
2319,C0013447,2319
2320,C0013453,2320
2321,C0013455,2321
2322,C0013456,2322
2323,C0013457,2323
2324,C0013459,2324
2325,C0013463,2325
2326,C0013467,2326
2327,C0013470,2327
2328,C0013473,2328
2329,C0013480,2329
2330,C0013481,2330
2331,C0013491,2331
2332,C0013492,2332
2333,C0013502,2333
2334,C0013504,2334
2335,C0013505,2335
2336,C0013516,2336
2337,C0013518,2337
2338,C0013520,2338
2339,C0013522,2339
2340,C0013524,2340
2341,C0013526,2341
2342,C0013529,2342
2343,C0013546,2343
2344,C0013551,2344
2345,C0013556,2345
2346,C0013560,2346
2347,C0013570,2347
2348,C0013574,2348
2349,C0013575,2349
2350,C0013592,2350
2351,C0013595,2351
2352,C0013604,2352
2353,C0013609,2353
2354,C0013617,2354
2355,C0013618,2355
2356,C0013621,2356
2357,C0013626,2357
2358,C0013627,2358
2359,C0013630,2359
2360,C0013631,2360
2361,C0013632,2361
2362,C0013636,2362
2363,C0013642,2363
2364,C0013647,2364
2365,C0013652,2365
2366,C0013657,2366
2367,C0013658,2367
2368,C0013660,2368
2369,C0013671,2369
2370,C0013682,2370
2371,C0013687,2371
2372,C0013691,2372
2373,C0013702,2373
2374,C0013710,2374
2375,C0013714,2375
2376,C0013720,2376
2377,C0013722,2377
2378,C0013725,2378
2379,C0013729,2379
2380,C0013733,2380
2381,C0013739,2381
2382,C0013743,2382
2383,C0013746,2383
2384,C0013761,2384
2385,C0013764,2385
2386,C0013765,2386
2387,C0013769,2387
2388,C0013778,2388
2389,C0013786,2389
2390,C0013787,2390
2391,C0013790,2391
2392,C0013794,2392
2393,C0013798,2393
2394,C0013801,2394
2395,C0013804,2395
2396,C0013806,2396
2397,C0013812,2397
2398,C0013819,2398
2399,C0013829,2399
2400,C0013831,2400
2401,C0013832,2401
2402,C0013835,2402
2403,C0013839,2403
2404,C0013842,2404
2405,C0013845,2405
2406,C0013846,2406
2407,C0013852,2407
2408,C0013855,2408
2409,C0013856,2409
2410,C0013860,2410
2411,C0013862,2411
2412,C0013867,2412
2413,C0013879,2413
2414,C0013884,2414
2415,C0013885,2415
2416,C0013890,2416
2417,C0013900,2417
2418,C0013922,2418
2419,C0013928,2419
2420,C0013930,2420
2421,C0013931,2421
2422,C0013935,2422
2423,C0013936,2423
2424,C0013938,2424
2425,C0013949,2425
2426,C0013956,2426
2427,C0013961,2427
2428,C0013963,2428
2429,C0013964,2429
2430,C0013969,2430
2431,C0013973,2431
2432,C0013974,2432
2433,C0013982,2433
2434,C0013983,2434
2435,C0013987,2435
2436,C0013989,2436
2437,C0013990,2437
2438,C0014007,2438
2439,C0014008,2439
2440,C0014009,2440
2441,C0014012,2441
2442,C0014013,2442
2443,C0014020,2443
2444,C0014025,2444
2445,C0014034,2445
2446,C0014035,2446
2447,C0014038,2447
2448,C0014040,2448
2449,C0014046,2449
2450,C0014047,2450
2451,C0014049,2451
2452,C0014050,2452
2453,C0014051,2453
2454,C0014052,2454
2455,C0014055,2455
2456,C0014057,2456
2457,C0014059,2457
2458,C0014061,2458
2459,C0014063,2459
2460,C0014065,2460
2461,C0014070,2461
2462,C0014072,2462
2463,C0014074,2463
2464,C0014077,2464
2465,C0014078,2465
2466,C0014080,2466
2467,C0014098,2467
2468,C0014099,2468
2469,C0014118,2469
2470,C0014121,2470
2471,C0014122,2471
2472,C0014124,2472
2473,C0014130,2473
2474,C0014132,2474
2475,C0014133,2475
2476,C0014136,2476
2477,C0014139,2477
2478,C0014144,2478
2479,C0014159,2479
2480,C0014173,2480
2481,C0014175,2481
2482,C0014179,2482
2483,C0014180,2483
2484,C0014181,2484
